Full	Mean	Lower_CI	Median	Upper_CI
7mer-A1|22|Supp_Kd	0.0208245436350893	0.0179079572865372	0.0032084282838947	0.0172308297458191	0.0555062492019354
7mer-A1|21|Supp_Kd	0.042933913120639	0.0408311389207408	0.0109397518132111	0.0422740351367778	0.0885460710310924
7mer-A1|20|Supp_Kd	0.0187616899613696	0.0177643402890037	0.00562854450797687	0.0190115014969621	0.040169977030639
7mer-A1|19|Supp_Kd	0.0188756492039314	0.0174078169980918	0.00545217139211246	0.0187942405033586	0.0468225919223157
7mer-A1|18|Supp_Kd	0.0172152279607579	0.0156896226654947	0.00337480021482267	0.0157454373686467	0.04272569594393
7mer-A1|17|Supp_Kd	0.0135066371534175	0.0122283046336918	0.00292858110670272	0.0126285910074439	0.0287827924295875
7mer-A1|16|Supp_Kd	0.0164813128984904	0.0155975814577862	0.00428558465309747	0.0163362993019047	0.0414211253260399
7mer-A1|15|Supp_Kd	0.00831977463558889	0.0076025381294018	0.00277308690987748	0.00774059138543082	0.0259759006284051
7mer-A1|14|Supp_Kd	0.00588745783094034	0.00490928803710406	0.00202011776423496	0.00534963778369938	0.0155948791168949
7mer-A1|13|Supp_Kd	0.02648631486932	0.0262402317165743	0.00707294468615665	0.0281793738807808	0.0709075431494729
7mer-A1|12|Supp_Kd	0.0180254924717089	0.0169126080934566	0.00379628903073944	0.0179948341780129	0.0394388419318963
7mer-A1|11|Supp_Kd	0.00691184275842625	0.00611666254741091	0.00169373610114106	0.00667552855905561	0.0196422757771884
7mer-A1|10|Supp_Kd	0.0226004960115791	0.0224130709503361	0.00734913379645286	0.0244983682647421	0.0514079047460345
7mer-A1|9|Supp_Kd	0.0107172532068248	0.00958702052998541	0.00276639768778017	0.010474288371847	0.0235266968709877
7mer-A1|8|Supp_Kd	0.213804685620995	0.165818759257697	0.023762641736708	0.180288610979054	0.490000476166426
7mer-A1|6|Supp_Kd	0.062754310484546	0.0635848301848288	0.0185797590516686	0.0650139520983301	0.189172086403939
6mer|27|Supp_Kd	0.0324968462166748	0.030729153096657	0.0165957090599948	0.0304144944515407	0.0565533362517964
6mer|26|Supp_Kd	0.0221592910363572	0.0205131616907658	0.00763948082974215	0.0207575126210864	0.0453144376639992
6mer|25|Supp_Kd	0.0235768652639811	0.0229218665058047	0.0083310770977215	0.0242310697372423	0.0421561648570513
6mer|24|Supp_Kd	0.0242916216975575	0.0226116544982463	0.00908802104893392	0.0239202992692493	0.0432827776616741
6mer|23|Supp_Kd	0.0233451126892926	0.0240726196199612	0.0108299415717907	0.0247170861870882	0.0482706984915115
6mer|22|Supp_Kd	0.0309868899731036	0.0302814353526676	0.014525649324197	0.0312206298011682	0.0526379381454239
6mer|21|Supp_Kd	0.0390703363625491	0.0397226852473736	0.0190688848118439	0.0407983471525946	0.0751330584498651
6mer|20|Supp_Kd	0.022832473318709	0.022312660249021	0.00880239045860024	0.0221549687669207	0.0508942304703624
6mer|19|Supp_Kd	0.0320665464908768	0.0295684484987093	0.0113732867560274	0.0302653534613586	0.0634056361033152
6mer|18|Supp_Kd	0.0240608987027587	0.0235961301075308	0.0115012656603172	0.0235579581767646	0.0451336640077605
6mer|17|Supp_Kd	0.0246560586416832	0.0242121621809356	0.00954765104735265	0.0249387669488585	0.0506134457805478
6mer|16|Supp_Kd	0.0338436335992027	0.0328126792090274	0.0160516040056669	0.0326607603967522	0.060075732101199
6mer|15|Supp_Kd	0.0260268969139636	0.0248939277831861	0.0115855515009259	0.0253480554368672	0.0556867634511478
6mer|14|Supp_Kd	0.0162644153341194	0.0152617390430432	0.00586000702481006	0.0152055830979732	0.0286780076077249
6mer|13|Supp_Kd	0.0266510078064032	0.0250682192598745	0.00896458306330561	0.0260778171990015	0.0543343592218358
6mer|12|Supp_Kd	0.0267173532046601	0.0252740596960573	0.0108117759866053	0.0258358935134158	0.0512587624382003
6mer|11|Supp_Kd	0.027566926698109	0.0265768316137304	0.0111158778431566	0.0269358618267164	0.0504199796962595
6mer|10|Supp_Kd	0.0268751647669304	0.0262722350711799	0.0114692106933473	0.0263219361359255	0.0550420482166617
6mer|9|Supp_Kd	0.0221711010812505	0.0212011288911332	0.0108528617211946	0.0215572506336882	0.0350304916848998
6mer|8|Supp_Kd	0.0448405602170261	0.0472351920003307	0.0301995414204903	0.0475687112576777	0.0759998421352418
6mer-m8|29|Supp_Kd	0.0374486488724616	0.0385745055209732	0.0246737500834618	0.0384590851750887	0.056446613119376
6mer-m8|27|Supp_Kd	0.0333236064464366	0.0366934178253512	0.0106470589816159	0.0362733974766473	0.104512055349756
6mer-m8|26|Supp_Kd	0.0815284691292146	0.0772731264532767	0.0212118350635704	0.0780756042863981	0.269859541319862
6mer-m8|25|Supp_Kd	0.0442565248088787	0.0412436487180215	0.0146415161936897	0.0419010456556287	0.103708992843646
6mer-m8|24|Supp_Kd	0.0177189865545954	0.0157717408052304	0.00382789074375445	0.0166346523881554	0.0407785057421114
6mer-m8|23|Supp_Kd	0.0526343128297856	0.0507765436086207	0.022254565555078	0.0514082365410142	0.109763490786432
6mer-m8|22|Supp_Kd	0.0377629220728914	0.0346427359214008	0.00835861476880897	0.0368564941279469	0.0983314726481074
6mer-m8|21|Supp_Kd	0.0236468927964639	0.0217666953167285	0.00671212237916865	0.0212978722986766	0.0609195259538987
6mer-m8|20|Supp_Kd	0.0375335622646263	0.0358597834893707	0.0123417175507089	0.0371625951679772	0.0856680186261556
6mer-m8|19|Supp_Kd	0.0735326531893075	0.0814786010517338	0.0244589970683113	0.0821058942238743	0.270421507247589
6mer-m8|18|Supp_Kd	0.0487168943855265	0.0480092881795226	0.0213783317244832	0.0483619630261447	0.110258688680587
6mer-m8|17|Supp_Kd	0.0550472540711956	0.0518451224120022	0.0141677351170369	0.0529058879761217	0.157099457179937
6mer-m8|16|Supp_Kd	0.0553648137379106	0.0508113209934057	0.0132921686568378	0.0514960477751313	0.142551784783274
6mer-m8|15|Supp_Kd	0.044266190519795	0.041049204064039	0.00790685696656217	0.0398254262223256	0.128609217002645
6mer-m8|14|Supp_Kd	0.0688475829583563	0.0682787327585427	0.0265887162950839	0.0666839915116474	0.22204548412856
6mer-m8|13|Supp_Kd	0.0423447461541195	0.0372053146325277	0.011744242325167	0.0368896953400628	0.11542027532426
6mer-m8|12|Supp_Kd	0.0158968317453319	0.0145601101642887	0.00328006490048111	0.0147868099679507	0.0438960543987853
6mer-m8|11|Supp_Kd	0.0270715905447444	0.0237600178754896	0.00580922325068642	0.02624826206218	0.0633144652442338
6mer-m8|10|Supp_Kd	0.0581539885103814	0.0632282753624617	0.0222308648216365	0.0589859015127232	0.212226450978661
6mer-m8|9|Supp_Kd	0.0162246752189458	0.0145916888072285	0.00339284238880829	0.0156946279402097	0.0472563372291435
6mer-m8|7|Supp_Kd	0.034920431617501	0.0347545067272384	0.0275148940789251	0.0346240299823806	0.04286014642794
6mer-m8|-2|Supp_Kd	0.217141919211139	0.219566622647319	0.0545721982749132	0.230308708132641	0.786768154888033
6mer-m8|-6|Supp_Kd	0.0524950980939735	0.0514348302664193	0.0385891985639594	0.0516895539717108	0.0676899761378364
6mer-A1|28|Supp_Kd	0.0312556525525452	0.0320117088423263	0.0184103880931725	0.0322191389729076	0.0574349486824293
6mer-A1|26|Supp_Kd	0.037591205640162	0.035208203229606	0.0112704543184944	0.0354600475193352	0.0693444477096559
6mer-A1|25|Supp_Kd	0.0271923135937766	0.02598931434372	0.00820411501056014	0.027046213492785	0.0646241523227306
6mer-A1|24|Supp_Kd	0.0282207481300796	0.0267048077353816	0.00689154748262293	0.0289101834866104	0.0596642178383091
6mer-A1|23|Supp_Kd	0.0356531158533722	0.0345615860578579	0.0177435251784482	0.0335832362480396	0.0647695549350992
6mer-A1|22|Supp_Kd	0.0332875334669102	0.0313301908939511	0.0146561034475238	0.0312454359988437	0.0690251270984016
6mer-A1|21|Supp_Kd	0.0284839877066149	0.0264391924446193	0.010034712686468	0.02787091753187	0.0610036909431288
6mer-A1|20|Supp_Kd	0.0241355010310812	0.0238023840345797	0.008931406435094	0.0240308248355038	0.0500872640188803
6mer-A1|19|Supp_Kd	0.071142898166214	0.0697197706260869	0.0276472349061758	0.0703617013715242	0.144822427752554
6mer-A1|18|Supp_Kd	0.034213374592653	0.0340068514124239	0.0148728488372545	0.0333336187789933	0.0712251583353005
6mer-A1|17|Supp_Kd	0.0197730066223764	0.0186386965283442	0.00661766243713069	0.0192956912855164	0.043089226647317
6mer-A1|16|Supp_Kd	0.0227296008165668	0.0201460568856435	0.00509678144967037	0.0208573748568699	0.050533968012819
6mer-A1|15|Supp_Kd	0.0167810744522583	0.0160490999878896	0.00510974941280816	0.0167601177722515	0.0400226332141945
6mer-A1|14|Supp_Kd	0.00426118043713313	0.00366050491007305	0.00133462967583287	0.003868608301221	0.0108304998800203
6mer-A1|13|Supp_Kd	0.0360520547476256	0.0340012064634767	0.0113743395615649	0.035260718732629	0.0819997081060876
6mer-A1|12|Supp_Kd	0.0328478210340423	0.0299200794836916	0.00999814448387699	0.0309683503400196	0.0625464454870768
6mer-A1|11|Supp_Kd	0.0359523899206765	0.0345443345981366	0.0156363782396215	0.0352601203890127	0.0716025862971428
6mer-A1|10|Supp_Kd	0.0173820505117407	0.0169930732802737	0.00696596676598803	0.017591476542759	0.0323098498347874
6mer-A1|9|Supp_Kd	0.0495679710738022	0.0497665607313614	0.0220244126178285	0.0481983287318873	0.106074109122814
6mer-A1|8|Supp_Kd	0.157874502655613	0.156685548874497	0.0380606241229063	0.156399253763844	0.533728972220582
6mer-A1|6|Supp_Kd	0.171034400520148	0.17064560458683	0.037450327982525	0.172092705561458	0.561530332937488
6mer-A1|-5|Supp_Kd	0.040619154955496	0.040968239499286	0.0309901014944308	0.0408350989433642	0.0544212421638218
8mer-mmA7|27|Supp_Kd	0.020606281697227	0.0194158703449964	0.00788648814334888	0.0198789958710346	0.0363653054354644
8mer-mmA7|26|Supp_Kd	0.0298658717768125	0.0262836852786776	0.00606544425403848	0.0260869554403348	0.0801369899874317
8mer-mmA7|25|Supp_Kd	0.0294190081792609	0.0291118560403785	0.00679679276821703	0.029013896840315	0.0991700049825817
8mer-mmA7|24|Supp_Kd	0.0296776939249095	0.029743740210984	0.0101174303096091	0.0306352961409341	0.0700506385413261
8mer-mmA7|23|Supp_Kd	0.0185772100458309	0.0172319384527331	0.00538226414582504	0.0180432413103507	0.052083389546506
8mer-mmA7|22|Supp_Kd	0.0438119449412665	0.0407919828498789	0.00615824344339456	0.0468451553346551	0.123847527455445
8mer-mmA7|21|Supp_Kd	0.0279201475313708	0.027981829223383	0.00588735802208349	0.0293017321285957	0.0734417391201571
8mer-mmA7|20|Supp_Kd	0.0082702047157492	0.00699849766132314	0.00266912113291526	0.00707185267577071	0.0252900379348531
8mer-mmA7|19|Supp_Kd	0.0563002295523561	0.0490603567144694	0.0128628285154632	0.051041199077523	0.144028353620917
8mer-mmA7|18|Supp_Kd	0.0241852329623815	0.0220464944366974	0.00422041776943956	0.0233640943142607	0.0688180093255548
8mer-mmA7|17|Supp_Kd	0.0117304781317433	0.0103568996653267	0.00371030601425287	0.010455186525666	0.0330242039145949
8mer-mmA7|16|Supp_Kd	0.0442824545902268	0.0434886786839716	0.0131404720261076	0.044613931339819	0.117180324850086
8mer-mmA7|15|Supp_Kd	0.00858595799397419	0.007653099184853	0.00250537580904274	0.00768637783804924	0.0214623343633016
8mer-mmA7|14|Supp_Kd	0.0225539504932793	0.0202266662516237	0.00461842677557728	0.0204533692111889	0.071240206314698
8mer-mmA7|12|Supp_Kd	0.0153283446008249	0.0132553571830116	0.00291822686979187	0.0136510672179829	0.0430638726234178
8mer-mmA7|11|Supp_Kd	0.015483655471029	0.0136467303443497	0.00412353165391134	0.0142135819333639	0.0363929035606752
8mer-mmA7|10|Supp_Kd	0.00627813344752434	0.00584191854811247	0.00204161135282876	0.00611909359636802	0.0190971799248835
8mer-mmA7|9|Supp_Kd	0.0133190676938934	0.0118328223081896	0.00363129163576539	0.0122582352860157	0.0443816602244431
8mer-mmC7|27|Supp_Kd	0.032498216186838	0.0310920033832597	0.0112529080720767	0.0320700046156875	0.0710904686486567
8mer-mmC7|26|Supp_Kd	0.0446758502724774	0.0380363962077379	0.00961488741297997	0.0372379740747254	0.146931909979246
8mer-mmC7|25|Supp_Kd	0.028223646916505	0.0251483263911423	0.00803730695790133	0.024826080817696	0.0869233901766712
8mer-mmC7|23|Supp_Kd	0.0400389997365804	0.0379236393007438	0.00788471945212108	0.0361393480980777	0.262169915062102
8mer-mmC7|22|Supp_Kd	0.0533095304357172	0.0497769348421723	0.0115639809120221	0.0536577521481008	0.164584442724565
8mer-mmC7|20|Supp_Kd	0.0893992702412933	0.0764147499097056	0.0144227745903722	0.0824261357715298	0.264197200251112
8mer-mmC7|19|Supp_Kd	0.0375831598534234	0.0324922354991274	0.00538884732088363	0.0334187468564649	0.149757491757158
8mer-mmC7|18|Supp_Kd	0.0160966702753599	0.0150972525791921	0.0050915718976474	0.0157500469344957	0.0490224135924625
8mer-mmC7|17|Supp_Kd	0.0338690668940128	0.0297035431440429	0.00868499133269674	0.0292355823188184	0.103043238037279
8mer-mmC7|16|Supp_Kd	0.0259444489311311	0.0223549048040013	0.0049420276182559	0.0213650524605054	0.102122610301466
8mer-mmC7|15|Supp_Kd	0.0189984563613205	0.0171147868868557	0.0066038707944025	0.0156716166495402	0.0578321357790497
8mer-mmC7|14|Supp_Kd	0.0100446433896755	0.00946423464195076	0.0033265323374792	0.00969815858637886	0.0273678286738254
8mer-mmC7|13|Supp_Kd	0.0258229089288955	0.0233376158439745	0.00648493355819871	0.0234883937166495	0.0777510700989302
8mer-mmC7|10|Supp_Kd	0.0187781042905378	0.0175315680105455	0.0040838402962857	0.017732362152491	0.0582404210311021
8mer-mmC7|9|Supp_Kd	0.0203197371810851	0.0191087416592151	0.00527906162059573	0.0200713763809895	0.0547154335411456
8mer-mmC7|6|Supp_Kd	0.0641932818327902	0.0558484359392335	0.00932913396739969	0.0614497897808077	0.214487550455342
8mer-mmG7|27|Supp_Kd	0.0180910916157013	0.0172157805584568	0.00346788889041686	0.0183912254759743	0.0481500411606333
8mer-mmG7|26|Supp_Kd	0.0378238195507812	0.0323843797933897	0.0062743364679636	0.0347167983100055	0.162509431283676
8mer-mmG7|25|Supp_Kd	0.0747781788101147	0.0680443999617689	0.0127731287251258	0.0711463188079609	0.258641373172392
8mer-mmG7|23|Supp_Kd	0.0440527571877047	0.0368743800953854	0.00672321004607571	0.0347132008911414	0.165459501657846
8mer-mmG7|22|Supp_Kd	0.0239714520256705	0.0220581503982798	0.0051844680314158	0.0229275109000319	0.0733468189445734
8mer-mmG7|19|Supp_Kd	0.0275417432016829	0.0232141266401464	0.00916438418175033	0.0220973110422348	0.0707823137424733
8mer-mmG7|18|Supp_Kd	0.0691389883769745	0.0650316133078892	0.01123077589712	0.0693539228302536	0.25609235725828
8mer-mmG7|17|Supp_Kd	0.0800029900171182	0.0720437108514358	0.0158939396527374	0.0686579423788496	0.260130140879353
8mer-mmG7|16|Supp_Kd	0.0481302185415486	0.0423675254366343	0.00963268486094767	0.0412962996987154	0.15729197798523
8mer-mmG7|14|Supp_Kd	0.0185215096173107	0.0160945335537634	0.00449702965849592	0.0174157794217825	0.0511956467178499
8mer-mmG7|12|Supp_Kd	0.0716593803711428	0.0652738298559127	0.0157343383158445	0.0663243467994162	0.214003008889641
8mer-mmG7|10|Supp_Kd	0.0432698622742775	0.0358054281858033	0.00807140802503813	0.0354956908335757	0.111930739173641
8mer-mmG7|9|Supp_Kd	0.0481086787631449	0.0416474692693159	0.00643034521409133	0.0419887320409738	0.18900609584311
8mer-mmG7|8|Supp_Kd	0.0786970918307964	0.0616816106119933	0.0155122589778334	0.0635742759987834	0.22548858000662
8mer-mmG7|6|Supp_Kd	0.110169645278551	0.0848867977824875	0.0185197784296189	0.0925432887283504	0.322743887296993
8mer-mmC6|27|Supp_Kd	0.0182874526875764	0.0159376168134779	0.00395107980626672	0.0171181394079924	0.0408007605547584
8mer-mmC6|26|Supp_Kd	0.0328198364926434	0.0295194905378033	0.00791948268100145	0.0286011725922028	0.127201172399234
8mer-mmC6|24|Supp_Kd	0.0930962767643371	0.0899687930916623	0.0180084484423425	0.0955335765017308	0.321266207034674
8mer-mmC6|23|Supp_Kd	0.0260130248800818	0.0252735710992241	0.00921602543588168	0.0247064348660462	0.0834731570919528
8mer-mmC6|21|Supp_Kd	0.0225943132837047	0.0211080476931007	0.00726492202508054	0.0217002577872169	0.0611757936520175
8mer-mmC6|20|Supp_Kd	0.0249088829448668	0.021879971375161	0.00767938417573332	0.0220304188332059	0.0652772487601477
8mer-mmC6|18|Supp_Kd	0.0187874042868783	0.01642569079578	0.0048337857162217	0.0169849648441974	0.058508232579703
8mer-mmC6|17|Supp_Kd	0.0144555218675264	0.0136791330150933	0.00499619957359745	0.0131386516382182	0.0545901451574948
8mer-mmC6|16|Supp_Kd	0.019187571672166	0.0171707690519924	0.00688271462725411	0.0165619677428406	0.0521814896207532
8mer-mmC6|15|Supp_Kd	0.0164609658181592	0.0151139710929466	0.00518822771531796	0.0155861876806002	0.0463257242918689
8mer-mmC6|14|Supp_Kd	0.0325332020533799	0.0306884358698882	0.00887193475118982	0.033376862662019	0.0951748843947939
8mer-mmC6|12|Supp_Kd	0.0170497928797959	0.0153298422783733	0.00492919309039744	0.0158653539767232	0.0494577429753369
8mer-mmC6|11|Supp_Kd	0.0904566888153506	0.0809915624584626	0.0205405562911654	0.0824435445400152	0.282149156892161
8mer-mmC6|10|Supp_Kd	0.0718969130754699	0.0613570721519004	0.0158065171354389	0.064392745670193	0.238230163315585
8mer-mmC6|9|Supp_Kd	0.0644468140731644	0.0616816066259128	0.0151965637260542	0.0655136208047373	0.196192088843872
8mer-mmC6|6|Supp_Kd	0.13497630938492	0.109216030862148	0.012816120618392	0.134673519256438	0.357355425284098
8mer-mmC6|-4|Supp_Kd	0.0205373197861462	0.0186007591757665	0.00580461090979595	0.0178633189434738	0.0644322297037695
8mer-mmG6|27|Supp_Kd	0.0466477718105969	0.0419566505930557	0.00913745901833262	0.0436778237796179	0.112813306331603
8mer-mmG6|26|Supp_Kd	0.0795860924649918	0.0717669721677892	0.0167036807317864	0.0689399786948116	0.256534264705979
8mer-mmG6|24|Supp_Kd	0.0549853739637503	0.0522978135726147	0.00910266849346796	0.0540410422150231	0.195518983310529
8mer-mmG6|23|Supp_Kd	0.0379027763566501	0.0346393902761864	0.007989753572559	0.0357623311495089	0.144465640802069
8mer-mmG6|22|Supp_Kd	0.0406071102996299	0.0348173239134489	0.00701725992431285	0.0360870410848763	0.15893718674565
8mer-mmG6|20|Supp_Kd	0.0353140583864554	0.0313892218821955	0.00744947785113131	0.030416752808768	0.126667458459861
8mer-mmG6|19|Supp_Kd	0.162030820421491	0.124757416570105	0.0230803709686417	0.135495625796768	0.383093653546069
8mer-mmG6|17|Supp_Kd	0.0323817193619372	0.0290741349827153	0.00512573025990431	0.0294889691262936	0.133718549861188
8mer-mmG6|16|Supp_Kd	0.0832585316256172	0.0834550612920295	0.0171940634667451	0.0948016678040359	0.341789957027233
8mer-mmG6|15|Supp_Kd	0.0398414006782442	0.0368809500288928	0.00767248730275556	0.0387557810274967	0.126412747419349
8mer-mmG6|14|Supp_Kd	0.024049764431474	0.0229765582079382	0.00670135168831795	0.0218122906778475	0.0683711504086401
8mer-mmG6|13|Supp_Kd	0.119942543659342	0.0861721001363388	0.0187622792681299	0.0982407599419477	0.323862186457266
8mer-mmG6|11|Supp_Kd	0.0518729056121198	0.0456792455396933	0.0087027896070077	0.0451082097154749	0.191441135528826
8mer-mmG6|-4|Supp_Kd	0.0873798907385936	0.0617108586610311	0.0103419221872714	0.0741869532993227	0.218555552217327
8mer-mmT6|27|Supp_Kd	0.0168548088236013	0.0167003672873422	0.00482369321337709	0.0171941616309809	0.0400004463478056
8mer-mmT6|26|Supp_Kd	0.018093633604551	0.0174979709665371	0.00558310583746853	0.0175575379245103	0.0636420408510904
8mer-mmT6|25|Supp_Kd	0.0422044974000348	0.0383302015609673	0.00936414358914092	0.0400700640806982	0.135998729040814
8mer-mmT6|24|Supp_Kd	0.150611628945821	0.128432179214897	0.0291803061357206	0.137377953184933	0.441088403192602
8mer-mmT6|23|Supp_Kd	0.0164351994510364	0.0159004452061868	0.00519732032914629	0.015562635750515	0.0470742883607351
