Full	Mean	Lower_CI	Median	Upper_CI
11mer-m12.22_Kd	0.145868076880276	0.143790225129977	0.119371493228446	0.143757099653223	0.177746152444461
11mer-m12.22|8|Supp_Kd	0.0264878007832423	0.02276087162962	0.00586059097833311	0.0226789891775951	0.0878127797209119
11mer-m12.22|9|Offset_Kd	0.0449010634228013	0.0398987010098674	0.0124334989081734	0.0379395902197441	0.142391741811839
11mer-m9.19_Kd	0.217784086420004	0.218039409557738	0.17298731024537	0.216613744705157	0.269322599448867
11mer-m9.19|11|Comp_Kd	0.0546588350170787	0.0486603718258983	0.0155974379577863	0.0450047425951034	0.154403318754089
11mer-m9.19|13|Comp_Kd	0.0251217973455577	0.0223858318573008	0.00465757550958122	0.0236548522825246	0.0892816698904064
11mer-m9.19|14|Comp_Kd	0.0407340198900457	0.0364284814924564	0.00990781141285551	0.0352539275364165	0.119229659314814
11mer-m9.19|20|Supp_Kd	0.0276201293184355	0.0252912010706935	0.00962860851506305	0.02259681200229	0.0985121415032704
4mer-m10.13_Kd	0.66156553505472	0.657684463335929	0.626821879095067	0.656730013447262	0.679930592325981
4mer-m10.13|10|Comp_Kd	0.131380565048886	0.131266765448784	0.116735640779716	0.127896647673324	0.161432183933834
4mer-m10.13|10|Offset_Kd	0.121905822732985	0.122492096815029	0.105655642613536	0.118996497327237	0.155288066975874
4mer-m10.13|10|Supp_Kd	0.00467701893350032	0.00452381849738273	0.0039444301120878	0.00444287266222954	0.00543899047405961
4mer-m10.13|11|Comp_Kd	0.101393077280849	0.101230005225665	0.090311135256597	0.100072278319293	0.11645282008778
4mer-m10.13|11|Offset_Kd	0.0885756968430891	0.0891819838130256	0.0769910262030664	0.0864410021078092	0.113679342845639
4mer-m10.13|11|Supp_Kd	0.00337993522880566	0.00328077573109876	0.00276350442256076	0.00328699389860937	0.00408864535243513
4mer-m10.13|12|Comp_Kd	0.0983895481794306	0.0985280464532963	0.0882821094446432	0.09636653928867	0.117924534292108
4mer-m10.13|12|Offset_Kd	0.0789610224555675	0.0783259637283104	0.0685951577453067	0.0783873492768423	0.0873640579517837
4mer-m10.13|12|Supp_Kd	0.00343381722040407	0.0033305282971784	0.00279656617719368	0.00329588351641353	0.00423192264921825
4mer-m10.13|13|Comp_Kd	0.110389664342396	0.109546901507706	0.0963251755589928	0.109914031491209	0.12105483251005
4mer-m10.13|13|Offset_Kd	0.0946102048017634	0.0938103163176229	0.0842204395088044	0.094033435938633	0.10376846863571
4mer-m10.13|13|Supp_Kd	0.00401902737116816	0.00389851769275474	0.00323535543678227	0.00389129060790965	0.00496857020120134
4mer-m10.13|14|Comp_Kd	0.136815499405139	0.136065706844799	0.119533668519957	0.135856558154554	0.156213435374386
4mer-m10.13|14|Offset_Kd	0.119364215339047	0.118883702380634	0.103016915320281	0.117912716907182	0.141935281400399
4mer-m10.13|14|Supp_Kd	0.00476204102366	0.00465919728491878	0.00387481261820642	0.00468251938989423	0.005797931517662
4mer-m10.13|15|Comp_Kd	0.161227589234256	0.161151234061702	0.142465416136645	0.161419895914405	0.177012542999211
4mer-m10.13|15|Offset_Kd	0.140329926223156	0.139645100262775	0.121707196642824	0.139989838458236	0.160829873510651
4mer-m10.13|15|Supp_Kd	0.00688929553904126	0.00672849561524142	0.00567737917385113	0.00657547490509706	0.0083421859596335
4mer-m10.13|16|Comp_Kd	0.182097078185428	0.18193518014161	0.157930112008249	0.180289871856982	0.209948009182239
4mer-m10.13|16|Offset_Kd	0.16208097231439	0.163458270334673	0.141448109494781	0.15932756493786	0.207917125092265
4mer-m10.13|16|Supp_Kd	0.0083586622224409	0.00819052352205984	0.00704651249388111	0.00812060316524818	0.00980115967041575
4mer-m10.13|17|Comp_Kd	0.200194857129234	0.199973573249751	0.171237019439992	0.200573638121542	0.228866441804527
4mer-m10.13|17|Offset_Kd	0.157292896965052	0.156739052330918	0.13771475988824	0.156601004299655	0.180840289069329
4mer-m10.13|17|Supp_Kd	0.00822074486491195	0.00806558748299327	0.00693948219339131	0.00796273160952662	0.00961368889376719
4mer-m10.13|18|Comp_Kd	0.190955544069507	0.190884747247544	0.165024743200479	0.187891476675603	0.233377411735081
4mer-m10.13|18|Offset_Kd	0.178688224356573	0.179455790172622	0.150355058012155	0.173533640783326	0.233873657630107
4mer-m10.13|18|Supp_Kd	0.00809108997016698	0.00788792891003167	0.00691436567699064	0.00776499027521722	0.00953683074501649
4mer-m10.13|19|Comp_Kd	0.214996941473824	0.21446230416694	0.17980998295401	0.213785040810044	0.249229206526304
4mer-m10.13|19|Offset_Kd	0.177652906116595	0.176689985083813	0.149368970581642	0.17539814934459	0.211449901254423
4mer-m10.13|19|Supp_Kd	0.00894927741422068	0.00875580058995051	0.00746065933489287	0.00869082100738565	0.0104284072732154
4mer-m10.13|20|Comp_Kd	0.195454285272242	0.194173617492639	0.167752330861836	0.191658903363133	0.230170145504838
4mer-m10.13|20|Offset_Kd	0.183880383508479	0.185070582944278	0.152968731504762	0.180881657518368	0.237900857186349
4mer-m10.13|20|Supp_Kd	0.00872903706269609	0.008516174060797	0.00744393682286859	0.00828233046507935	0.0102704841585737
4mer-m10.13|21|Comp_Kd	0.179219981433141	0.177946184126851	0.154340476979442	0.178008762031758	0.206017464513045
4mer-m10.13|21|Offset_Kd	0.162673001770114	0.163700090565375	0.14080004160938	0.161603557478783	0.201764389839488
4mer-m10.13|21|Supp_Kd	0.00884079205438701	0.00863290471457568	0.00734188004115665	0.00839855056746715	0.0103996465566178
4mer-m10.13|22|Comp_Kd	0.182610412569823	0.183521531567174	0.156169707808094	0.180101650816023	0.231354162116148
4mer-m10.13|22|Offset_Kd	0.158964307324081	0.157844878157781	0.133773504536236	0.156760151414797	0.186531266528642
4mer-m10.13|22|Supp_Kd	0.00905940040720036	0.00885247330008909	0.00767912628795994	0.00874213219924778	0.0106962581252213
4mer-m10.13|23|Comp_Kd	0.18310343280778	0.180955970243298	0.155829802404066	0.18118606434057	0.207040429538009
4mer-m10.13|23|Offset_Kd	0.175896145739546	0.176124120581746	0.151174492915729	0.176876339332765	0.201537764391935
4mer-m10.13|23|Supp_Kd	0.0102060128233165	0.00995711818004769	0.00876237467515942	0.00977100939724786	0.0116700678898202
4mer-m10.13|24|Comp_Kd	0.185046744459585	0.183359982968636	0.160729225332013	0.182878349866531	0.206257666945811
4mer-m10.13|24|Offset_Kd	0.190695179396462	0.192656738416122	0.156310325966043	0.189063742525941	0.248586944731783
4mer-m10.13|24|Supp_Kd	0.00944648743651076	0.00927388138508355	0.00794148925947362	0.00913695905578153	0.0112352319588619
4mer-m10.13|25|Comp_Kd	0.217674072382557	0.217758906007046	0.187274758222293	0.219529973459622	0.257005600499706
4mer-m10.13|25|Offset_Kd	0.165430120668682	0.165309163572395	0.141649300349264	0.16202963080739	0.199386646943848
4mer-m10.13|25|Supp_Kd	0.00936548791146743	0.0091172917970376	0.00786397412691586	0.00891645355023596	0.01101025899303
4mer-m10.13|26|Comp_Kd	0.209328738244709	0.20995504771106	0.178299548265114	0.209492098569984	0.247867615019102
4mer-m10.13|26|Offset_Kd	0.18496044178121	0.185815181521824	0.153207736393157	0.181284247286626	0.238779664873827
4mer-m10.13|26|Supp_Kd	0.00974377185177495	0.00957255717795856	0.00815254985212451	0.00948943344930725	0.0114473248427194
4mer-m10.13|27|Comp_Kd	0.181887282462855	0.182275241434836	0.155362944067286	0.181963291081254	0.218050503151684
4mer-m10.13|27|Offset_Kd	0.186253023084935	0.185993553710473	0.156575037965855	0.184602708498316	0.223038205459869
4mer-m10.13|27|Supp_Kd	0.00973384232470159	0.00955020679010891	0.00825608268945719	0.00944241084942989	0.0115609098055644
4mer-m10.13|28|Comp_Kd	0.202992588498446	0.201917411059918	0.17233358269914	0.201943930056153	0.23974223479814
4mer-m10.13|28|Offset_Kd	0.177436643572229	0.178229813700589	0.144966402010625	0.175059531543477	0.231321069259081
4mer-m10.13|28|Supp_Kd	0.0100033565274299	0.00974877078919301	0.00831512696530681	0.00963053237351318	0.0116500749672982
4mer-m10.13|29|Comp_Kd	0.212777693601238	0.212011552608789	0.183041408689225	0.210832898464054	0.24674124194389
4mer-m10.13|29|Offset_Kd	0.192249499230803	0.192411574569029	0.161628693718024	0.191798689744804	0.2335175410971
4mer-m10.13|29|Supp_Kd	0.0101402133111355	0.00992002470478714	0.00848240273931208	0.00986463489532975	0.0118108391995084
4mer-m10.13|30|Comp_Kd	0.209536698125217	0.209661599413353	0.175809895206471	0.205590048680567	0.260941766212379
4mer-m10.13|30|Offset_Kd	0.197320795497715	0.196804098595923	0.16724310051236	0.19641724597729	0.233476977273895
4mer-m10.13|30|Supp_Kd	0.0103251391093452	0.0101389782278783	0.00857301937809214	0.00992216750393817	0.012356018082511
4mer-m10.13|31|Comp_Kd	0.220607042874283	0.220151400225766	0.189088064465075	0.217706965902778	0.259481866848516
4mer-m10.13|31|Offset_Kd	0.173249093335111	0.17291491839949	0.142773773468398	0.172346528250926	0.218872806703489
4mer-m10.13|31|Supp_Kd	0.00951418265792283	0.00933873318334205	0.00800220537499145	0.00920922852654969	0.0112193615367395
4mer-m10.13|32|Comp_Kd	0.20822141452892	0.207793565139489	0.172945093949012	0.206383932935927	0.259962882841564
4mer-m10.13|32|Offset_Kd	0.188569627682468	0.191128044699825	0.159753816958399	0.190610539421174	0.233803042216635
4mer-m10.13|32|Supp_Kd	0.0104317120263342	0.0101620865527024	0.00862252821654728	0.00997799284586658	0.0123678194679148
4mer-m10.13|33|Comp_Kd	0.222546500150814	0.219586883352249	0.183983892846215	0.219621081117324	0.261938760975077
4mer-m10.13|33|Offset_Kd	0.178442847897117	0.179362132165007	0.144395429764296	0.178081797108419	0.234542659622563
4mer-m10.13|33|Supp_Kd	0.010138536943481	0.00989010647570215	0.00847229773311842	0.00977856788362653	0.0117416200850443
4mer-m10.13|34|Comp_Kd	0.20395109244927	0.204157235355056	0.160944365776096	0.206157518439641	0.239916482773375
4mer-m10.13|34|Offset_Kd	0.185732900011299	0.187607400013108	0.15430054789604	0.188989334807976	0.22184753220986
4mer-m10.13|34|Supp_Kd	0.0099607211799227	0.00979128531811304	0.00812935893862176	0.0097532484740539	0.0115063508395332
4mer-m10.13|35|Comp_Kd	0.207341269572144	0.208714125947134	0.17910716020478	0.208883884615724	0.244263817525268
4mer-m10.13|35|Offset_Kd	0.228530188317733	0.232181506536448	0.176662100089047	0.22420268626805	0.329621282165117
4mer-m10.13|35|Supp_Kd	0.0103533898760333	0.0100584225827518	0.00831910848710252	0.0100766220969754	0.0118819431230974
4mer-m10.13|36|Offset_Kd	0.266265136318977	0.273557581385168	0.202127839951403	0.272188638486562	0.373646990598404
4mer-m10.13|36|Supp_Kd	0.0184452532004455	0.0182117642649952	0.0151601927370384	0.0182617837458365	0.0210781879990036
4mer-m10.13|37|Offset_Kd	0.37517104737156	0.375543858410896	0.293596873686095	0.370258966481502	0.521454478562115
4mer-m10.13|7|Offset_Kd	0.0966257564450205	0.0967845140543733	0.082762778596316	0.0936261246990674	0.123100393937429
4mer-m10.13|8|Offset_Kd	0.0922737000168565	0.0920713354924578	0.0803095074088148	0.0889913209445234	0.118768706234276
4mer-m10.13|8|Supp_Kd	0.0163602025270891	0.0161636594262343	0.0145573560020689	0.0162338194728685	0.0176347463995773
4mer-m10.13|9|Comp_Kd	0.145658440418938	0.145005551232738	0.13045316290256	0.142421348372172	0.163259187998329
4mer-m10.13|9|Offset_Kd	0.182254266281416	0.183033101771755	0.157163427531807	0.17703495274878	0.236567882024015
4mer-m10.13|9|Supp_Kd	0.0041646391306975	0.00404024251330732	0.00346703898986234	0.00396373946469567	0.00495202388910102
4mer-m11.14_Kd	0.661556250298784	0.658907951811387	0.642058482836579	0.653711307828907	0.675263915202392
4mer-m11.14|10|Comp_Kd	0.169453225194896	0.17048231128099	0.14599332031448	0.169768644573208	0.195695030106962
4mer-m11.14|10|Offset_Kd	0.152362404342295	0.153533935566131	0.128434352174874	0.147974897848283	0.209306386578677
4mer-m11.14|10|Supp_Kd	0.00751217919720469	0.00731466326985195	0.00615517663148087	0.00714947422525529	0.00898311231765724
4mer-m11.14|11|Comp_Kd	0.142069705167619	0.141359514161999	0.116654421592319	0.140976007325586	0.164203131027528
4mer-m11.14|11|Offset_Kd	0.131454650240897	0.132625932682822	0.111626387794978	0.128977608555623	0.168982106094466
4mer-m11.14|11|Supp_Kd	0.00526383318693711	0.00514069109066044	0.00427475665751121	0.00499541347511644	0.00645183808840637
4mer-m11.14|12|Comp_Kd	0.134300175602544	0.135400348700704	0.108454553652283	0.135877183562675	0.165505535078442
4mer-m11.14|12|Offset_Kd	0.127653033088394	0.127721954856588	0.105855550032337	0.125384257508681	0.161189634638107
4mer-m11.14|12|Supp_Kd	0.00519143225927278	0.00505522213281143	0.00417968306960754	0.00501225424031111	0.0063893855687511
4mer-m11.14|13|Comp_Kd	0.143713428392897	0.142653542642189	0.119975701364673	0.14351306183304	0.165919082029915
4mer-m11.14|13|Offset_Kd	0.133268898434247	0.133085107947789	0.114621140434279	0.130651626469216	0.164415299930029
4mer-m11.14|13|Supp_Kd	0.00620937208263267	0.00603522874799871	0.00505108779467834	0.0059106171447444	0.00764642546932897
4mer-m11.14|14|Comp_Kd	0.15697008393932	0.155851655588495	0.132925981267808	0.155754491287193	0.180181232895416
4mer-m11.14|14|Offset_Kd	0.151665092775004	0.151876572367073	0.128942265482853	0.150009671867705	0.190511859246456
4mer-m11.14|14|Supp_Kd	0.00814873984649435	0.00798191830791864	0.00672766528017122	0.00779568477571104	0.00982597530490831
4mer-m11.14|15|Comp_Kd	0.204087173671539	0.206463288206946	0.169754140824835	0.20351707850707	0.266582298006627
4mer-m11.14|15|Offset_Kd	0.162018710833039	0.16259076306441	0.13557731039598	0.161771455195941	0.198173602021
4mer-m11.14|15|Supp_Kd	0.00843202787112302	0.00822425208517114	0.00680342891447796	0.00810302810809692	0.00997803993109822
4mer-m11.14|16|Comp_Kd	0.204363304750345	0.20427512477331	0.168988932722128	0.204817118051239	0.243740747643524
4mer-m11.14|16|Offset_Kd	0.199157747100129	0.199051306586226	0.164400519652618	0.195857971199842	0.261261448827867
4mer-m11.14|16|Supp_Kd	0.0092962518575977	0.00904138523132675	0.00757480549065146	0.00893460996962613	0.0110048875949326
4mer-m11.14|17|Comp_Kd	0.215246810623198	0.217578281433893	0.186020781274584	0.214987448289597	0.268539496071534
4mer-m11.14|17|Offset_Kd	0.146143993066792	0.144723917152062	0.122362315620593	0.144835858635302	0.167837273977561
4mer-m11.14|17|Supp_Kd	0.00938614658168419	0.0091246297071971	0.00792163151830739	0.00903302184276145	0.0106773999747503
4mer-m11.14|18|Comp_Kd	0.192617268848659	0.190589142937199	0.145139194400789	0.191279542989264	0.236596632453265
4mer-m11.14|18|Offset_Kd	0.214262083261795	0.215627123060012	0.161085066390524	0.207967449497095	0.319497162438752
4mer-m11.14|18|Supp_Kd	0.00833631991176368	0.0080745050875988	0.0068001246992881	0.00795243604282752	0.0100540143631973
4mer-m11.14|19|Comp_Kd	0.203435349572021	0.205733714375694	0.169038756513105	0.199714437810338	0.275932771745275
4mer-m11.14|19|Offset_Kd	0.166258692099486	0.164797503667139	0.13393273018196	0.163467086221829	0.206443582251754
4mer-m11.14|19|Supp_Kd	0.0092147645560005	0.00898749419598446	0.00755429150624506	0.00896323932393165	0.0107698497303241
4mer-m11.14|20|Comp_Kd	0.198176228485785	0.196780003419185	0.163760534207742	0.196158290204176	0.246212604438862
4mer-m11.14|20|Offset_Kd	0.182602495068027	0.184099026850851	0.149925235446361	0.181941030728628	0.241179239330357
4mer-m11.14|20|Supp_Kd	0.00908023979055473	0.00895160623769382	0.0072851933541855	0.00873342528120932	0.0111143622820005
4mer-m11.14|21|Comp_Kd	0.228734516291518	0.235036199303074	0.168192524402194	0.224424532242564	0.396313249488673
4mer-m11.14|21|Offset_Kd	0.206208752008434	0.20748812464659	0.168793539944711	0.204590414561371	0.265061854154904
4mer-m11.14|21|Supp_Kd	0.0093204585023204	0.0090253866555572	0.00738897468480764	0.00895875800287814	0.0110472829959302
4mer-m11.14|22|Comp_Kd	0.186202130052339	0.18718409071657	0.144923799110049	0.187452673405334	0.255476865070298
4mer-m11.14|22|Offset_Kd	0.198359687020274	0.198173332673274	0.156634322213008	0.196576553996978	0.247351617410396
4mer-m11.14|22|Supp_Kd	0.0101099269621457	0.0100217444189448	0.00835020504213461	0.00987328853519727	0.0124588624936679
4mer-m11.14|23|Comp_Kd	0.230676510671113	0.23065221006495	0.181329492253273	0.230370801151725	0.292832593941938
4mer-m11.14|23|Offset_Kd	0.197731540659538	0.201824552076492	0.152124063128896	0.195633644006906	0.295643146325375
4mer-m11.14|23|Supp_Kd	0.0100710940964652	0.00992029776313056	0.00789974837487818	0.00979653287869679	0.0129621113364751
4mer-m11.14|24|Comp_Kd	0.199104624967204	0.199708137590405	0.148624617694255	0.199617669343831	0.271533546848388
4mer-m11.14|24|Offset_Kd	0.198901837651115	0.200029983447926	0.148689945629	0.197053336363098	0.27724918103184
4mer-m11.14|24|Supp_Kd	0.0110818794188645	0.0108728803670519	0.00886115566711878	0.0108182959273102	0.0135183313456864
4mer-m11.14|25|Comp_Kd	0.180754451214094	0.180110042133782	0.133830279450458	0.179740417869609	0.238398452260295
4mer-m11.14|25|Offset_Kd	0.206796572822814	0.205727115598915	0.15565548439081	0.203726172107533	0.28033505015347
4mer-m11.14|25|Supp_Kd	0.00939033731870947	0.00918632256458615	0.00731929639065414	0.00914483719857387	0.011332771364558
4mer-m11.14|26|Comp_Kd	0.32190252125364	0.324193548979846	0.222402277269207	0.323538604984545	0.493854723663218
4mer-m11.14|26|Offset_Kd	0.187003535663294	0.18773361726847	0.147227560461345	0.185311377001029	0.262134256163329
4mer-m11.14|26|Supp_Kd	0.0112594785692879	0.0111116531800328	0.00886692737180217	0.0110186606326316	0.0143457180701596
4mer-m11.14|27|Comp_Kd	0.178183985852154	0.179217346829107	0.125809611778629	0.179215295455569	0.250244215712515
4mer-m11.14|27|Offset_Kd	0.172194925013299	0.169545900915403	0.129857423481477	0.168605750805629	0.225734606223112
4mer-m11.14|27|Supp_Kd	0.0117113262568608	0.0114650271963579	0.00914759743676972	0.0112314046145719	0.0147113704314068
4mer-m11.14|28|Comp_Kd	0.255518052959922	0.262442007788253	0.166251387879946	0.258835479865616	0.460703714949736
4mer-m11.14|28|Offset_Kd	0.227197529719785	0.230213479874946	0.165419352588705	0.225856960358212	0.343169190117492
4mer-m11.14|28|Supp_Kd	0.0115613744122757	0.0113680284184921	0.00895182975098662	0.0113104588317559	0.0149446988767928
4mer-m11.14|29|Comp_Kd	0.176055798739639	0.177561394520139	0.114307444870354	0.178991279009793	0.262826524971744
4mer-m11.14|29|Offset_Kd	0.233471697858744	0.23224048595079	0.162880339632795	0.230112445142154	0.32692339501897
4mer-m11.14|29|Supp_Kd	0.00882363879800545	0.00857116565087112	0.00599814427757727	0.00853306863238124	0.0117983966755154
4mer-m11.14|30|Comp_Kd	0.261977660645549	0.264873303581673	0.169222902375051	0.246930367722085	0.58074585030737
4mer-m11.14|30|Offset_Kd	0.267888436887103	0.277723012017592	0.185542297316012	0.272893816425421	0.419658238502986
4mer-m11.14|30|Supp_Kd	0.0139176847771394	0.0137209744141511	0.0102565915662597	0.0137784974289618	0.0173712333092368
4mer-m11.14|31|Comp_Kd	0.162089259619311	0.163328631004478	0.0967083484263196	0.163975010829773	0.281620693591047
4mer-m11.14|31|Offset_Kd	0.155554059085371	0.155216553741868	0.102966665622779	0.153842946981324	0.247968999893488
4mer-m11.14|31|Supp_Kd	0.0118855119663389	0.0114754294450986	0.00772152054980325	0.0114382749938462	0.0165315045050162
4mer-m11.14|32|Comp_Kd	0.20290451781359	0.223687819319793	0.0908128343357127	0.197379251450773	0.875415791295076
4mer-m11.14|32|Offset_Kd	0.169097120231934	0.166196686923315	0.0840740971257531	0.168308717515688	0.274490106114162
4mer-m11.14|32|Supp_Kd	0.0112276602085685	0.0103352638516662	0.00637554598441368	0.0105469043920305	0.0155682617510922
4mer-m11.14|33|Offset_Kd	0.332950256857085	0.33883441671402	0.150434354024483	0.32559437477272	0.796356761656537
4mer-m11.14|33|Supp_Kd	0.00835790198795944	0.00810276669640542	0.00242870043283682	0.00732138255012198	0.0286650214289258
4mer-m11.14|34|Offset_Kd	0.690616756284364	0.700768145188581	0.218966103752157	0.715457356039653	1.76418594696404
4mer-m11.14|7|Offset_Kd	0.0944802795326159	0.0943942384303724	0.0816515551664499	0.091301545093396	0.120848292566501
4mer-m11.14|8|Offset_Kd	0.145768011464957	0.149296342344152	0.119734670092489	0.144616219911311	0.209768546080551
4mer-m11.14|8|Supp_Kd	0.0267671436098074	0.0266142053942256	0.0239791934356379	0.0266038879344947	0.0295782505664426
4mer-m11.14|9|Comp_Kd	0.149879754311363	0.149461740825823	0.129698550126822	0.147549525138373	0.178911692398616
